44.33327,21.66658
44.33327,23.33324
44.33327,24.9999
44.33327,26.66656
44.33327,28.33322
44.33327,29.99988
44.33327,31.66654
44.33327,33.3332
44.33327,34.99986
44.33327,36.66652
44.33327,38.33318
44.33327,39.99984
44.33327,41.6665
44.33327,43.33316
44.33327,44.99982
44.33327,46.66648
44.33327,48.33314
46.6666,0.0
46.6666,1.66666
46.6666,3.33332
46.6666,4.99998
46.6666,6.66664
46.6666,8.3333
46.6666,9.99996
46.6666,11.66662
46.6666,13.33328
46.6666,14.99994
46.6666,16.6666
46.6666,18.33326
46.6666,19.99992
46.6666,21.66658
46.6666,23.33324
46.6666,24.9999
46.6666,26.66656
46.6666,28.33322
46.6666,29.99988
46.6666,31.66654
46.6666,33.3332
46.6666,34.99986
46.6666,36.66652
46.6666,38.33318
46.6666,39.99984
46.6666,41.6665
46.6666,43.33316
46.6666,44.99982
46.6666,46.66648
46.6666,48.33314
48.99993,0.0
48.99993,1.66666
48.99993,3.33332
48.99993,4.99998
48.99993,6.66664
48.99993,8.3333
48.99993,9.99996
48.99993,11.66662
48.99993,13.33328
48.99993,14.99994
48.99993,16.6666
48.99993,18.33326
48.99993,19.99992
48.99993,21.66658
48.99993,23.33324
48.99993,24.9999
48.99993,26.66656
48.99993,28.33322
48.99993,29.99988
48.99993,31.66654
48.99993,33.3332
48.99993,34.99986
48.99993,36.66652
48.99993,38.33318
48.99993,39.99984
48.99993,41.6665
48.99993,43.33316
48.99993,44.99982
48.99993,46.66648
48.99993,48.33314
51.33326,0.0
51.33326,1.66666
51.33326,3.33332
51.33326,4.99998
51.33326,6.66664
51.33326,8.3333
51.33326,9.99996
51.33326,11.66662
51.33326,13.33328
51.33326,14.99994
51.33326,16.6666
51.33326,18.33326
51.33326,19.99992
51.33326,21.66658
51.33326,23.33324
51.33326,24.9999
51.33326,26.66656
51.33326,28.33322
51.33326,29.99988
51.33326,31.66654
51.33326,33.3332
51.33326,34.99986
51.33326,36.66652
51.33326,38.33318
51.33326,39.99984
51.33326,41.6665
51.33326,43.33316
51.33326,44.99982
51.33326,46.66648
51.33326,48.33314
53.66659,0.0
53.66659,1.66666
53.66659,3.33332
53.66659,4.99998
53.66659,6.66664
53.66659,8.3333
53.66659,9.99996
53.66659,11.66662
53.66659,13.33328
53.66659,14.99994
53.66659,16.6666
53.66659,18.33326
53.66659,19.99992
53.66659,21.66658
53.66659,23.33324
53.66659,24.9999
53.66659,26.66656
53.66659,28.33322
53.66659,29.99988
53.66659,31.66654
53.66659,33.3332
53.66659,34.99986
53.66659,36.66652
53.66659,38.33318
53.66659,39.99984
53.66659,41.6665
53.66659,43.33316
53.66659,44.99982
53.66659,46.66648
53.66659,48.33314
55.99992,0.0
55.99992,1.66666
